SMILES,Validity
CC(=O)Nc1nc2occn2cn1Cc1ccc(O)cc1,invalid
CN(C)c1ccc(N(C)C)cc1,valid
Clc1cccc(C(=O)NNC(=O)NO)cc1,invalid
O=C(Sc1nc2ccccc2n2)cc1,invalid
CN(C)CCCCCCCN,valid
Cc1nc2cc(C)c(C)cc2OCc2ccccc2=O)cc1,invalid
COc1ccc(NC(=O)C(P(=O)(F))CO)cc1,valid
CN(CC)CCNCc1c2ccc(O)cc2c1,valid
NCC(=O)NCCc1cnccc1,valid
C=CCC(=O)NCc1ccccc1,valid
CCC(=O)c1nc2ccccc2n1C,valid
CC(C)OCC(O)CC(S(=O)(=O)c1cccs1)c1cccc(-c2ncc(C)n2)nn1,invalid
CCCCCCCCCCOCc1ccncc1,valid
O=C(NO)c1ccc(-c2cccc(Cl)c2)nn1C,invalid
CN(C)CCSSC1=CC(c2ccccc2)nc1,valid
Oc1ccc(NC(=O)SCc2ccccc2C(=O)O)o1,valid
CC1=CC(=O)Nc1ccc(C(F)(F)F)cc1Cl,invalid
CNc1nc2cc(C#N)nc(C)n2)cc1,invalid
CC(C)(C)OCC(=O)Nc1nc(-c2ccc(F)cc2)nnn1C,invalid
CCONc1ccc(C)s1,valid
CCCNCC(=O)OCc1cc2ccccc2n1Cc1ccccc1,valid
CC(O)Cn1nncc1C)Nc1sccc1,invalid
COC(=O)c1ccccc1Oc1ccccc1C(=O)Nc1ccccc1,valid
O=C(Nc1ccccc1F)Nc1ccncc1,valid
CCCCC1=CC(P(=O)(O)O)OCCCC1=O,valid
CC(C)n1cccn1,valid
NC1NS(=O)(=O)c2ccccc2O1,valid
COc1ccc(-C(=S)NP(=O)(O)O)o1=O,invalid
CCCCC(N)OCCOc1ccccc1NC(=O)NC(=O)NO,valid
CSc1nc2cc(C)ccc2Oc(N)c(S(=O)(=O)O)nCs1)1cccc1,invalid
CCCC(=O)N(S)=O=C(NCc1ccc(F)cc1)P(=O)(O)O,invalid
CCC(C)c1nc(C)ccc1C#N,valid
CC(P(=O)(O)O)n1cccn1,valid
Cn1ncc(SC)c(S(=O)(=O)NO)c1C,invalid
CCCCc1ccc(O)c(O)c1O,valid
CNc1nc2cc(C)ccc2cn1,valid
CNc1nccn2ccnc2c1,invalid
COc1ccccc1NC(=O)Nc1ccc(=O)o1,invalid
Clc1ccc(NC(=O)C(O)c2ccccc2Cl)o1,valid
O=C(CCc1ccccc1N)C(F)F)c1cccc(O)c1,invalid
Oc1ccc(S(=O)(Nc2ccccc2)cn1)Nc1ccccc1,valid
CCCCCCOC(=O)Nc1cccc(NC(=O)NO)cc1,invalid
O=C(Nc1ccccc1)NC(=O)NC(C)N.Cl,valid
O=C(NNC(=O)c1cccc2cncn2cn1)c1ccccc1,valid
O=C(NN(C)Cc1ccco1)C(F)(F)(F)F)OCc1ccc(O)cc1,invalid
Cc1cc2ccccc2ccc1CCCO,invalid
O=C(NNC(c1ccccc1)c1ccccc1)C1CC1=O,valid
CN(C)CCCOCc1ccc2ccccc2cc1,invalid
CC(N)C(c1ccccc1)P(=O)(O)O,valid
CCOC(O)CC(C)(F)F)c1ccc2ccccc2c1=O,invalid
CC1=CC(=O)NC(=O)C(=O)NO,invalid
O=c1ccc(-c2ccccc2)c(N)c1,invalid
OC(CN)c1nc2cc(N)cc2o1=O,invalid
CCCCCCCCCCCNCCNCCN,valid
NS(=O)(=O)c1nc2ccccc2n1,invalid
CCNCC(=O)Nc1ccc(C(=O)NO)cc1Cl,valid
CCCOC(=O)NCc1ccccc1F,valid
CC(C)(CO)c1cc(C)cc(B(O)O)n1,valid
O=C(NNC(=O)c1ccc(-c2ccccc2O)o1)c1ccc(B(O)O)c(O)c1,valid
Oc1ccc(S(=O)(CO)c2ccc(C)cc2)cn1,valid
OC1CCC(=O)NS1,valid
CCCOC(=O)NCCc1ccc(OC)c(OC)c1,valid
CNC(=O)c1cnccc1NC(=O)C(=O)S,valid
COc1cccc(NC(=S)NN(CCC)C)cc1,invalid
CCCCC(=O)Nc1cc(-c2ccccn2)sn1C,invalid
CCOC(=O)Nc1oc2ccccc2cn1,invalid
NCC(=O)Nc1ccc(-c2ccco2)cc1,valid
O=C(NO)c1cocc1Cl,valid
N#Cc1ccc(-c2cccs2)cc1,valid
CCCCC(C)N=C(F)F)c1ccc(I)c(P(=O)(O)O)c1,invalid
CCSc1nc2cnc(C)s2)cc1,invalid
NCC1=C1=Cc2cccc2O1,invalid
O=C(NO)c1ccccc1C(Cl)c1ccccc1O,valid
Oc1ccc(-c2ccc(O)co2)nn1-c1ccccc1,invalid
CCCC(=O)COCc1nc(-c2cco2)onn1-c1ccccc1,invalid
Cc1ccc(NC(=O)c2ccc(C)s2)cc1,valid
C=C1CNCc2ccccc2C(=O)o1,valid
CC(=O)c1nccco1,invalid
COCC(=O)NCCCNCC(=O)c1ccccc1O,valid
CCCN1CCN(=O)N(C)C2=CCC2=C(O)C1=O,invalid
CCN(C)c1ccc(-c2cc(C)nc(N)c2)o1,valid
CC(=O)NCc1ccc(OCCO)o1,valid
Oc1cccc2ccccc2c1,invalid
CCCCCCOC(=O)N(CCCN(C)CCCCCNc1ccc(S(=O)(=O)NCCc2cccs2)cc1O,invalid
COc1cc(-c2cnco2)c(O)n1C,valid
CN(CC)CCOCCn1ccnc1,valid
CCCCC(=O)N(CC)O,valid
O=C(Nc1ncc(-c2cnc(Cl)s2)cc1)c1ccccc1,valid
COc1cccc(C)c1S,valid
CC(C)c1cc2ccc(OC)cc2c(s1)c1cccnc1,invalid
COc1cc(-c2ccccc2)nnn1,valid
CCCCCCCC(c1ccccc1)NCCCNC(=O)Nc1ccc(-c2ccccc2)c(I)c1,valid
O=C(c1ccc(OC)cc1)Nc1ccccc1,valid
COC(O)c1cc(O)n(-c2ccccc2S)nn1C,invalid
CC(=O)OCC(=O)Nc1ccccc1Cl,valid
CC(Nn1cncn1)c1ccccc1,valid
CCn1ncnc1CCCCCCCOCC1NN=C(S)N1,valid
N#Cc1ccccc1C(=O)Nc1cnccc1,valid
CCCCCC1(F)(F)C(N)=S)NN=N=N(CC)F)cc1,invalid
CCNCC(c1ccc(F)cc1)CSS,valid
C=CC(=O)O,valid
CN(C)c1ccccc1-c1ccc(S(=O)(=O)O)o1,valid
COc1cc(-c2ccncn2)on1,valid
O=C(O)C(=O)Nc1ncc(S(=O)(=O)=O)s1,invalid
OCl.Cl,valid
COc1ccc(NC(C)C)cc1,valid
CCC(P(=O)(O)O)c1ccccc1,valid
CCCCCN(C)Cc1cc(-c2ccccc2)onn1C,invalid
CCCC(=O)NCCCNC(C)CCCCCc1ccccc1,valid
NN#CCSCC(N)=O,invalid
O=C(NNC(=O)c1oc2ccccc2o1)CCn1cccn1,invalid
O=C(NF)(F)F)c1ccccc1C,invalid
O=C(CC(=O)O)NC(Cc1ccccc1)C1=O,invalid
CCCCCN#CC1SSCCCCCO1,invalid
CC(=O)CC(=O)NC(NO)C(=O)c1ccccc1N,valid
COc1cccc(C(=O)NO)c1,valid
CCCCCCCCNC(=O)NCCCO,valid
CCCCCOc1ccc(NC(=O)NC(=O)c2ccccc2C)cc1,valid
O=C(NO)c1ccccc1,valid
COc1ccccc1C(N)=O,valid
CN(C)CCNCCN(C)c1cc(O)cc(B(O)O)c1,valid
CCCCCCC(C)c1ccc(-c2ccccc2O)cc1C,valid
c1ccc(-c2ccccc2Cl)o1,valid
CCCCCC(N)=O,valid
O=C(NCc1cccc(OC)c1)c1ccco1,valid
CCN(C)CCOCCC(=O)c1ccc(-c2cccc(F)c2)cc1,valid
CCCCOC(C)CCNC(=O)c1cccc2occcc12,invalid
CC(O)C(c1ccco1)c1cccnc1,valid
OC(OC(c1ccccc1)C(P(=O)(O)O,invalid
CCNCc1ccc(NC(=O)O)cc1O,valid
CCCCCCCCCCNCC(P(=O)(O)O)(P(=O)O,invalid
CCCCCCC(c1ccccc1)s1=CC(=O)n1cccnc1,invalid
O=C(NO)c1ccccc1Cl,valid
O=C(Nc1ccc(Cl)cc1)C1CC(O)OCCCC1=O,valid
CCC(=O)Nc1ccccc1C(O)C(c1ccccc1)C(=O)c1scc(-c2ccc(C)n2)cn1,invalid
NOCC(S)c1ccccc1,valid
NCC(c1ccccc1)C(=O)NO,valid
CC(=O)c1c(BO)c(O)c(OO)c2ccccc2c1=O,valid
CCC(=O)Nc1cc(Cl)ccc1CN=C(C)NS,valid
CN(C)CCOCCCNCCCNCC1=OCC1O,invalid
CC(C)c1ccc(C(=O)O)cc1,valid
COc1ccc(NC(=O)N(CC(=O)NO)CS(=O)(=O)NCCCO)o1,valid
Cl,valid
OOc1ccc(Cn2ccnc2)cc1,valid
COc1ccccc1SS(C)(c1ccccc1F)N(P(=O)O)c1ccccc1,valid
O=c1cc(-c2ccccc2)cnn1Cc1ccc(F)cc1,valid
CC(=O)N(CO)CC(N)=O)C(O)c1ccccc1C(=O)Nc1ccc(I)cc1,invalid
O=C(NNC(c1ccccc1F)NO)c1ccc2ccccc2c1,valid
Oc1cc(SSc2ccccc2O)ccc1,valid
CCCCCCCC(C)c1ccc(O)c(O)c1,valid
CCCN(NCC(=O)Nc1ccccc1C(=O)O)C(Cc1ccccc1)C1=O,invalid
CCC(=O)NCc1ccc(NC(=O)Nc2ccc(N)cc2)Cc(P(=O)(O)O)O)c1,invalid
O=C(NNC(c1ccccc1)C(P(=O)(O)O)O)c1ccco1,valid
CCC(=O)c1scc2ccccc12,valid
O=C(NNC(=O)c1ccccc1,invalid
CNC(=O)Nc1ccc(B(O)O)cc1,valid
O=C(O)c1cccnc1,valid
NCC(=O)NC(c1ccccc1)N(C)CSC.Cl,valid
CCC(=O)Nc1ccc(NC(=O)NC(=O)CCSS(=O)(=O)Cc2ccccc2)o1,valid
CS(=O)(=O)c1ccc(C(=O)NO)s1,valid
CCCC()N.Cl.Cl,invalid
CCOC(=O)N(Cc1cccc(O)Cc2ccc(OC)c2)c1,invalid
CCC(O)C(P(=O)(O)O)O,valid
CCC(=O)NC(=O)Nc1ncc(-c2ccccc2)c(N)n2cnnc12,invalid
O=C(Nc1nc2ccccc2)cc1OCc1ccccc1,invalid
CN(CC)NCCN.Cl.Cl,valid
O=C(NNNC(c1ccccc1)NO,invalid
COc1cc(-c2cccnc2)cnn1,valid
O=C(Nn1ccnc1)c1ccccc1,valid
CCCCCCCOCOc1ccc(O)cc1C(=O)NC(C)P(=O)(O)O,valid
CCCCCn1c(sn2cnn2)cc1,invalid
CCCCC(=O)O,valid
Cc1ccoc2ccccc12,invalid
CCC(=O)NNC(c1ccc(Cl)cc1F)N(c1cccc(F)c1C)o1ccccc1,invalid
CNc1cccc(CNCCN(F)F)c1,valid
CCCCC(C)(C)c1ccc(-c2ccc(C(F)(F)F)cc2)cn1,valid
CCC(=O)NCC(=O)NO,valid
CCCOC(=O)c1ccc(-c2ccccc2)cn1,valid
COc1ccccc1NC(=O)NC(F)(F)F)F,invalid
CC(C)C(c1ccccc1)SSCCCO,valid
CC(C)c1ccc(-c2ccc(F)cn2)o1,valid
CC(C)SS(=O)(=O)c1ccccc1Cl,valid
CCCCOC(=O)CCNCc1ccc(S(=O)(=O)NO)cc1,valid
O=C(NNC(=O)SCc2ccccc2)cc1,invalid
CCCCNCc1ccc(OCCCCC(=O)O)c2ccccc21,valid
COC(=O)c1cc(N(C)NC(=O)Nc2ccccc2)nn1C,valid
CCCCOC(=O)n1cccnc1,invalid
CC(c1ccncn1)c1ccccc1,valid
CCC(O)Nc1csc(N(C)C)n1Cc1ccc(O)c(O)c1O,invalid
O=C(NNC(=O)Nc1nccs1)c1cncs1,valid
CCCOC(O)C(=O)c1ccc(O)c(C)c1,valid
N=C(NCCCCCCCCSC1=CC(Nc2ccccc2)cc1,invalid
CCCN1C(c2ccccc2)Cn2cccc21N,invalid
COCC(=O)Nc1ccc(C(=O)N=C(N)C(F)F)c(F)c1)Cc1ccccc1,invalid
CCCCCc1ccc(OC)cc1,valid
O=C(Nc1ccccc1)NNC(=O)N1Cc2ccccc2C1=O,valid
CC1CC=CCO1=C(S)N.O.Cl.Cl,invalid
Oc1cc(CCc2cccc(O)c2)nc(-c2ccccc2)n1Cc1ccccc1,invalid
O=C(Nc1ccccc1)c1ccccc1O,valid
Oc1ccc(O)c(C(=O)O)c1,valid
O=Cc1ccccc1,valid
CCCCCCOc1ccc(O)c(O)c1,valid
O=C(O)c1ccccc1,valid
CC(C)c1ccc(-c2ccccc2)nn1C,invalid
CCCCCCCCC(C)COCCCCCOCCc1ccc(O)c(O)c1,valid
CCCCCCCCCN(C)(C)CO,invalid
CN(C)Cc1nc(-c2ccccc2)nn1C,valid
Oc1ccccc1C(F)(F)(F)(F)F)Cl.Cl.Cl.Cl.Cl,invalid
CCCCC(P(=O)(O)OCc1ccccc1)C(P(=O)(O)O)O,valid
CCCc1ccc(O)cc1,valid
N#CCc1ccccc1C(=O)c1cc(Scc(=O)nc(SC)n1)c1ccccc1,invalid
CCCNCCCO,valid
CCCCCOc1ccccc1C(O)P(=O)(O)OP(=O)(O)O,valid
Cl.OCc1ccc(B(O)O)c(O)c1,valid
CCCCc1nnc(-c2ccccc2)cn1-c1ccc(B(O)O)cc1,invalid
OC1=C(NC(C)CCCCCNC(=O)NO)COC2CCC2)n1,invalid
O=C1Nc2cccc2C1=O,invalid
COc1cc2ccccc2n1-c1cccc(O)c1,valid
NC(c1ccccc1)NO,valid
NC(c1ccccc1)CNS(=O)(=O)c1cccc(Sc2ccccc2)c1,valid
CCCC(=O)NCCc1cccc(O)c1,valid
COc1cc(Cn2ccccc2)cs1,invalid
COC(=O)c1sccc1C(=O)O,valid
CCCCC(=O)N(CCc1ccccc1)S,valid
OC1=C(n2cnn2)cn1,invalid
NC1SCC=C(N)=S)NCc2ccc(F)cc21,invalid
O=C(NNC(c1ccccc1)c1ccccc1)c1ccco1,valid
CNCC1SC1=C(S)N1=CC(=O)N1CCCCCCCC1=O,invalid
O=C(NN(C)Cc1nccc(-c2ccncn2)n1)N1Cc1cccc(F)c1,invalid
CCCn1cncc1-c1ccc(C(=O)O)cc1,valid
CN(C)CCCCOc1cc(F)c(O)cc1O,valid
CC(C)c1ccc(-c2ccc(S(=)(O)O)c(O)c2)nn1,invalid
O=C(Nc1ccccc1)Nc1ccc(NC(O)CCC(=O)O)cc1,valid
O=c1oc2cc(O)ccc2OCO)cc1,invalid
Oc1ccc(OC)cc1Cl,valid
N#Cc1ncccc1C(=O)Nc1ccccc1,valid
Oc1cccc(Cn2ccnc2)c1.Cl,valid
OCC(c1ccccc1)c1ccccc1O,valid
O=c1scc2ccccc12,invalid
CCCCOC1=C(c2ccccc2)nn1Cc1ccccc1CCCc1ccccc1,invalid
Clc1ccccc1SSc1nc2c(Cl)ccc2o1,invalid
N#Cc1ccccc1NC(F)(F)F)F)O,invalid
CCC1=C(S)N(C(F)F)F)(F)F)NC(=O)Nc1ccccn1,invalid
CCCc1nc2ccccc2c(=O)o1,valid
O=C(Nc1ccc(-c2ccnc(N)c2)nn1)c1ccccc1,valid
O=C(O)c1ccco1,valid
Oc1ccc(-c2ccccc2)cc1,valid
CCCCCc1cccc(O)c1C,valid
Oc1ccc(-n2cnnc2)c1-c1ccccc1,invalid
COc1ccc(C(=O)O)cc1OC,valid
CS(=O)(=O)c1ccc(-c2ccccc2)cn1,valid
OC(CCCC(NO)=CC(O)Oc1ccccc1Cl)c1ccccc1,valid
O=C(NNCc1cc(-c2ccccc2)nn1)NO,invalid
O=C(NNc1nnc(-c2ccnc2)sn1C,invalid
CCC(C)CNCCc1nnc(C)s1,valid
Oc1ccc(SC2NCC)sc1=O,invalid
O=C(O)C(=O)OCc1ccccc1CO,valid
CC(N#CCCN,invalid
CNC(=O)Cc1ccc(Oc2ccccc2O)cc1,valid
COc1cccc(C(=O)O)c1,valid
CN(C)COP(=O)(O)OCCCCOc1ccccc1SCc1ccccc1,valid
O=C(Nc1ccc(O)o1)c1ccc(-c2ccc(F)cc2O)o1,valid
CCCCCCCCCCNC(=O)NOCc1cccc(O)c1,valid
Clc1ccc(-c2cccs2)c(C(=O)NO)c1,valid
O=C(CS(=O)(=O)O,invalid
CCCN(C)c1cccc(O)c1C(C)N1,invalid
CCCCCO,valid
CCCCC(O)O,valid
CCCCc1nc2cc(N)o2OC)o1,invalid
CCCCCCCCNCC(=O)NC(=S)NC(c1cccc(F)c1)c1ccccc1C,valid
O=C(NO)c1ccccc1Cl,valid
OCc1ccc(O)c(-c2ccccn2)c1,valid
O=C1OCc2ccc(Cl)o2)cc1,invalid
CCOC(=O)c1c(S)nnc(S(=O)(C)C(F)F)n1P(O)(O)O,invalid
N#Cc1ccc(-c2ccccc2O)cs1,invalid
CCC(C)=O,valid
CCC(=O)NCC(N)=O,valid
CCCCCCCCC(N)S(=O)(=O)c1ccc(-c2ccccc2)cc1,valid
CCCCCCC(O)C(=O)NNCc1ccc(-c2ccccn2)cc1,valid
CCCS(=O)(=O)c1ccc(-c2ccccc2)cc1,valid
CCC(N)C(N)CCCN.Cl,valid
O=C(Nc1sc2ccccc2Cl)ccc1Cl,invalid
CCC(O)OCCOCc1ccc2cc(N)cc2c1,invalid
CCCCOc1ccc(NC(=O)NO)cc1F,valid
Oc1ccccc1-n1ncs1,valid
COc1ccccc1OCc1ccccc1NC(C)C(=O)O,valid
CCN(C)CCCNC(=O)c1ccncc1,valid
CNS(=O)(=O)c1cccc(O)c1,valid
CCCCCc1nnnc1=O1Cc1cccnc1,invalid
CCCCCCCOc1ccc(C(=O)NO)cc1,valid
CN1CC(=O)NCCC(N)C2=O)c2ccccc2O,invalid
CCC(N)CSC,valid
CC(=O)NC(N)CCSCS(=O)(=O)c1ccc(N)c(C)c1.O,valid
CCCCCCCn1cnc(-c2cccnc2)o1,invalid
Cc1nc2ccccc2cc1C=O,valid
CCCCCCCCCCCC(c1ncc(-c2ccccc2)cn1)c1cccc(-c2csn2)s1,invalid
CCCOc1ccc(C(=O)NO)cc1C,valid
COc1cc(sn2cnc(S)n2)cc1,invalid
O=C(NO)c1nccc(-c2ccnc2)n1,invalid
NC(=O)c1cccc(O)c1,valid
CC(C)CCNCCNC(=O)Nc1ccc(NC(=O)O)cc1,valid
O=C(NNc1nccs1)c1ccccc1,valid
CCCCOc1cccnc1Cc1ccc(OC)cc1,valid
Nc1ccccc1-c1cc(Cl)ccc1,valid
C=CCCCCc1ccc(O)cc1,valid
CCCCCC(N)=O,valid
CCC(C)CCCc1nn(-c2cc(F)(F)ccc2)s1,invalid
Oc1cccc(C(=O)O)c1,valid
CC(=O)c1ccc(C(=O)C(=O)NO)cc1,valid
O=c1oc2ccccc2o1,valid
CN(C)N(C)CCOCc1ccccc1NC(=O)Nc1ccc(Cl)o1,valid
OC(Cc1ccc(-c2ccnc(N)c2)cn1)P(=O)(O)O,valid
O=C(Nc1nccs1)Nc1ccccc1-c1ccccc1,valid
CCC(=O)Nc1cc(C)oc2ccccc2n1C,invalid
Oc1ccc(-c2cnc(N)n2)cn1,invalid
CN(C)CCNC(=O)SCCC1=SCC(=O)N1Cc2ccccc2C1=O)N,invalid
Oc1ccccc1C(c1ccc(Cl)s1)N(C)C,valid
NCCC(=O)N#Cc1ccc(-c2cccc(F)c2)nc1,invalid
COc1ccc(CC(O)C(=O)O)o1,valid
Cc1ccc(NC(=O)O)cc1,valid
O=C(Nc1cccc(Cl)c1)C(O)P(O)(F)(F)F,valid
CN(C)c1ccc2c(O)ocn2c1=O,invalid
COc1cc(-c2ccc(Cl)o2)ns1,valid
CCC(N)C(=O)NCCCC(=O)NCCc1ccc(O)c(O)c1,valid
CCCCCOC(c1ccc(O)c(Cn2cncn2)c1)Nc1ccc(S(=O)O)c(O)c1,valid
Cl)Nc1ccccc1,invalid
CCCNCc1cc(F)cc(-c2cc(F)c(F)n2)nn1Cc1ccccc1,invalid
OCC(N)=O,valid
CCCCc1ccccc1CCSC1=CC(=O)NOCCOc2ccccc2C1=O,valid
CC(=O)C(NO)CC(O)O)C(P(=O)(O)O,invalid
COc1ccc(NC(=O)Nc2ccccc2)cc1C,valid
O=C(O)c1ccc(C=O)s1,valid
CCCC(O)OCn1cncc1N,valid
O=C(Nc1ccccc1Cl)NO,valid
CNC(C)CCOCc1ncccc1O,valid
NC1CCCCN(C)CCN1C,valid
CN(Cc1ccc(N)c(-c2ccccc2)n2)cc1,invalid
Nc1nc2ccccc2s1,valid
CCCCCCC(C)CCC(N)(C)CCCCOCc1ccc2cc(O)oc2c1O,valid
C=CC(NN)=O,valid
CC(N)=O,valid
OCc1nc(-c2ccccc2)cnn1,valid
N#Cc1ccc(-c2cccnc2)s1,valid
Oc1ccccc1CCc1ccc(O)c(I)c1,valid
O=C(NNC(c1ccnc(BO)O)c1)c1ccccc1,invalid
O=C(NNC(c1ccc(OC)cc1)CCNO,invalid
O=C(Nc1nccs1)c1oc(F)c(Cl)c1,valid
CN1CCCOCCOCC(=O)COCC(=O)NNC(=O)N(CCC)F,invalid
O=C1(NCc2ccc(NO)c2)oc(S(=O)(O)CSc2ccccc2Cl)cc1,invalid
CC(C)CCCn1cnc(S(=O)(=O)N(C)C)cc1C,invalid
Cc1sccc1SO(C)=O,invalid
CCCCCOC(=O)N(CCC(F)(F)F)F)CCP(=O)(O)P(=O)(O)OO,invalid
CCC(P(=O)(O)N(O)P(=O)(O)OC(=O)O)c1ccccc1,valid
CCC(C)COC(=O)Nc1ncc(-c2cncc(F)s2)c1,invalid
Cc1ncco1,valid
NC(=O)c1ccccc1,valid
CC(N)c1cccc(-c2cccn2)cn1,invalid
CNCC(=O)NCc1cnccn1CNCCCN,invalid
OCCCc1cccc(O)c1N,valid
O=C(O)c1ccccc1,valid
O=C(NO)CCc1cnc2ccccc2c1O,valid
COc1ccccc1C(=O)NC(F)(F)F)F,invalid
CCCCCOc1cccc(O)c1,valid
O=C(Nc1ccc(N2CCCCC2)s1)Nc1ccccc1,valid
O=C(Nc1ncccc1C(F)(F)F)F)F)c1ncccc1,invalid
CCCN1S(=O)(=O)c2cccc(N)c2C(N)C(=O)F)cc1C,invalid
CCCCCCCCC(=O)c1cc(O)c(O)c(N)c1C,valid
CNC(=O)c1ccc2ccc(O)cc2c1,valid
Nc1nc2cc(Cl)ccc2n1C,valid
CC(C)c1sccc1F,valid
O=C(Nc1ccccc1Cl)N(Cl)S,valid
NCc1ccc(C(C)F)c(F)c1F,valid
CCCC(N)N=C(=O)c1ccccc1Cl,invalid
COc1ccc(-c2cccs2)cc1,valid
C)c(C(N)=S)N.Cl,invalid
COc1cccc(N)c1CC(F)(F)(F)Cl)O,invalid
CCCCCCCCC(O)P(=O)(O)O,valid
CCCCc1ccccn1CCN,invalid
CCC(=O)N(O)Cc1ccc(F)cc1Cl,valid
CCCC(N)(C)CCN.Cl.Cl,valid
CCC(CC)NN=C(N)Cn1cccc1C(=O)C(F)(F)F)F,invalid
CC(c1ccc(Cl)c(OC)c1)CC(O)P(=O)(O)OCP(=O)(O)O,valid
COc1ccc(-c2ccc(Cn2)nn1)c1ccccc1,invalid
CC(=O)NN=C(O)c1cnc(-c2cccc(S)n21)CSC1=O,invalid
C=CC(=O)C(=O)NC(c1ccc(C(=O)O)o1,invalid
O=C(Oc1ccc(F)o1)c1oc(NN(CC(=O)NO)c2ccccc2)cc1,valid
COc1ccccc1C(=O)Nc1ccccc1C1=OCC1S,invalid
CCC(CCCN(C)CCCCCNC(c1ccccc1)C(F)(F)(F)F)C(c1cccnc1)c1cccc(-c2ccc(F)cc2)n1,invalid
CCCCCc1nc(-c2cccc(C)c2)nn1C,valid
CN(C)CCP(=O)(O)O,valid
CCCOc1ccc(NC(=O)c2cccc(OC)c2)cc1,valid
CCCC(=O)NC(=O)c1cc(-c2ccccc2)no1,valid
COc1cccnc1C(=O)Nc1ccccc1,valid
COc1ccc(C(=O)C(=O)NO)cc1,valid
CCC1CCCCOCC=C(C)=C2CC1=C(O)C(O)C,invalid
CN(C)COCC(=O)NCc1ccsn1C(N)=O,invalid
CCOC(=O)Nc1nc2cccnc2c1-c1ccccc1,invalid
COC(=O)Nc1ccc(S(=O)(=O)nc2ccc(F)cc2)cc1,invalid
O=C(NS(=O)(=O)c1ccsc2ccccc12)c1ccccc1,invalid
COc1ccc(-c2cnc(S)n2)cc1,invalid
CC(=O)N(CC(=O)N(C)O)c1cccc(Cl)c1)C(=O)SC,invalid
CN(C)CCC(P(=O)(O)O),valid
CCCNC(=O)Nc1ccc(-c2ccc(OC)cc2)n1C,valid
CCCc1nccc(O)c1,valid
CCCCOC(=O)NCc1ccccc1CCO,valid
CNc1cc(-c2ccccc2)cn(C)c1CO,invalid
CCCCCC(O)OCCOP(=O)(O)P(=O)O,valid
CCCCCCCCCC(S(=O)(=O)Nc1ccc(C(=O)O)n2ccccc2)cc1,invalid
CN(C)CCOCCCCc1ccc(O)cc1,valid
c1ncccc1-c1cc(-c2ccccn2)co1,valid
CC(=O)NCCc1cccc(O)c1,valid
CN(C)CCS(=O)(C(N)=O)C(Oc1ccccc1)O,valid
CC(=O)Nc1cc(O)c(-c2ccccc2)c(C)c1C,valid
CCCC(=O)NO,valid
CC(N)=O)c1ccccc1P(O)(O)O,invalid
Cc1nc(-c2ccccc2)on1CO,invalid
CCC(N)CCN,valid
CCCC(C)=C(N)SCCCCN,valid
CC(S)N(C)CC(N=O)c1ccc(-S(=O)(=O)NO)cc1,valid
CC(=O)c1ccc(-c2cccc(N)c2)cn1,valid
Oc1cccc(C(=O)O)c1Cl,valid
O=C(NO)c1ccc(-c2ccccc2)cc1,valid
COc1ccc(C)cc1,valid
Oc1ccc(-c2cccs2)cc1,valid
O=C(Nc1ccccc1F)NO,valid
CCCNC(=O)N1CCCNC(=O)N2CCCCCCCC2=O)O,invalid
CN(C)CCCCCNO,valid
COc1cnc(S)cc1,valid
O=C1Nc2ccccn2CO1,invalid
Cc1nnc(-c2cccoC)cc2)nn1,invalid
NC(c1ccccc1)c1ccco1,valid
CN(C)Cc1nc(-c2ccccc2)cc(SC)s1,invalid
CCCNC(O)P(=O)(O)O,valid
CC(CO)c1nnc(S)nnc1Cc1ccccc1,invalid
CC(=O)OCc1cncc(-c2ccccc2)n1C,invalid
O=C(Oc1ccccc1)NC(=O)NC(F)COc1ccc(-c2ccc(F)cc2)cc1C,valid
CCOc1ccccc1C(O)CN,valid
CC1CN(C)C=CC(=O)CC(O)C(=O)NC(=O)O,invalid
O=C(Nc1ccc(NC(=S)NCc2ccncc2)cc1)c1nccs1,valid
O=C(O)C(=O)c1ccc(B(O)O)cc1,valid
CCCCCNCCN.Cl,valid
CCC(N)C(F)(F)(F)(F)Cl)n1.Cl,invalid
CC(C)COC(P(=O)(O)O)P(=O)(O)O,valid
CCCCCCNc1ccc(S)nc1C,valid
CCCC(O)C(=O)c1cnccc1C,valid
O=C(NNC(=O)c1cccc(F)c1O)OC1=O,invalid
CCCOC(=O)Nc1nc2ccccc2c1C.OCC,invalid
CN(CO)OCCS(=O)(=O)CSSC(C)NS,valid
COc1ccc(NC(=S)N(CC)C)cc1,valid
O=C(NN=C(NO)c1ccccc1)C1C(C)O,invalid
CCCC(C)COC(=O)NCCNCC(c1ccc(C#N)n2)c(S)n1,invalid
O=C(c1cccc(F)c1,invalid
CCCC(C)CCNC(N)CCCCCCCCNCCCCN,valid
Oc1ccccc1C=O,valid
CCCCC(C)c1cccc(=O)c1,invalid
O=C(CCC(NCC(=O)NO)Sc1ccccc1,invalid
Cn1ccnc1CCCNS(=O)(=O)c1ccc(I)c(C)c1,valid
Sc1nc(-c2ccccc2)cnn1-c1ccccc1,invalid
CNCC(=O)N(CN)c1ccccc1,valid
Clc1ccccc1C(S)=O,valid
CC(C)n1cncnc1,invalid
